"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT4G09020",379.856545993218,2111.8968641867,2.47550247509778,3.69738417987473e-37,6.90725721443979e-36
"AT4G09030",3.39406208660312,15.0216663355906,2.14400149929782,0.00115169068504555,0.00252620240346501
"AT4G09080",25.2393356497311,67.3911772739719,1.41889849961259,1.00857917977512e-06,3.27224931225443e-06
"AT4G09100",4.2382286611075,25.8857431075049,2.60430170645797,6.86750793545092e-05,0.000179778389065592
"AT4G09110",15.8343174230792,47.52705363178,1.58292860503207,0.000636177123507866,0.00145117462175587
"AT4G09130",2.13521014757664,13.0052695641587,2.60202579683864,0.0173888975468854,0.0312066437917551
"AT4G09150",1972.01526962796,4948.64905870429,1.32743742508765,6.27747991203246e-42,1.36019498129456e-40
"AT4G09480",8.35655602920398,19.7989965991183,1.24616805521616,0.0262754716272954,0.0454124824930718
"AT4G09570",669.954452481097,1499.48180255653,1.16123071903319,6.86143397988526e-51,1.8396183103433e-49
"AT4G09760",1089.57117127387,2529.09738386959,1.21519518467572,1.05755157809186e-17,7.96854336080455e-17
"AT4G10200",2.19350696209832,10.7652705512709,2.31411596318689,0.00448344793836048,0.0089295643102138
"AT4G10960",221.599895358262,713.143549268741,1.68488400146655,3.31256565655666e-11,1.61092240160792e-10
"AT4G11040",0,4.00138661005036,4.56390623658217,0.0255101072051995,0.0442325062605684
"AT4G11050",29.0947205524737,62.2462547959098,1.10398590421046,0.000507849109318556,0.00117590420130532
"AT4G11170",6.82014462584021,27.1877541738989,2.00464903487543,0.000422937296109563,0.000990955934935285
"AT4G11370",42.1571010240363,125.856078606653,1.57620082496284,1.35046498121369e-10,6.24382122638839e-10
"AT4G11440",111.849013624897,342.885855013537,1.61727902924775,1.92234538019649e-26,2.30700357039026e-25
"AT4G11480",10.7284322802468,30.3075025000176,1.49803515071582,0.0005812821290819,0.00133353280539165
"AT4G11590",0.598798744212879,21.9457809512957,5.1597098091877,2.47228136567621e-06,7.69764175086374e-06
"AT4G11600",2963.5302222224,17360.6504443789,2.55010842127551,1.19615156305774e-301,5.30612833372412e-299
"AT4G11890",19.4121428614845,71.1072529897897,1.87294478709883,0.000119116813795181,0.000301568125243835
"AT4G11910",22.6429815324919,52.1934809789762,1.19619297990233,0.00131504412991109,0.00285728441371189
"AT4G11920",161.910391951647,363.031244619364,1.16372018375769,1.02995623288131e-19,8.72833350810638e-19
"AT4G12000",662.073313496027,1782.1806357011,1.42784187657564,3.04548459805709e-24,3.25750693658032e-23
"AT4G12070",195.342546670751,552.008618608195,1.49821579994421,3.34797878593271e-19,2.75494052004001e-18
"AT4G12065",0.324196915954631,3.68287237421146,3.48171734855295,0.0242326802338859,0.0422366718350013
"AT4G12120",188.606088654001,529.277750558594,1.49097007369979,1.10491334255914e-28,1.45638442635105e-27
"AT4G12200",13.4681852627826,27.534414169804,1.03381173816272,0.0200381757544147,0.0355247356529728
"AT4G12210",0,3.36962456667944,4.31003062663279,0.0278495860209651,0.0478873916230535
"AT4G12240",92.6093247801991,240.018839451333,1.37250742642405,1.26432534722939e-13,7.33928380245128e-13
"AT4G12290",352.976051185526,1705.54444954674,2.27360740260592,5.82081748009174e-72,2.5542500877568e-70
