"","col.0h.1","col.0h.2","col.0h.3","col.24h.1","col.24h.2","col.24h.3","col.3h.1","col.3h.2","col.3h.3"
"AT1G30135",1.87522531830177,4.29391786743877,0,2.29096596228385,4.20205137731722,5.70108276417524,0.919528214000462,2.92869656851159,1.00330318938515
"AT1G30140",0.937612659150884,0,1.94518149572779,1.14548298114192,0,4.56086621134019,0,1.95246437900773,5.01651594692574
"AT1G30160",28.1283797745265,20.6108057637061,23.3421779487334,14.891278754845,17.8587183535982,10.2619489755154,21.1491489220106,23.4295725480927,14.0462446513921
"AT1G30190",74.0714000729198,72.9966037464591,11.6710889743667,49.2557681891028,64.0812835040876,34.2064965850515,11.0343385680055,16.5959472215657,17.0561542195475
"AT1G30200",750.090127320707,729.966037464591,868.523537842457,542.958933061272,720.651811209903,685.270148253864,933.321137210469,1005.51915518898,974.207396892979
"AT1G30210",721.961747546181,693.038343804617,649.690619573081,1405.50761786114,1507.48593161255,1267.92080675257,759.530304764382,685.314997031712,682.246168781901
"AT1G30220",38.4421190251863,35.2101265129979,50.5747188889225,22.9096596228385,19.9597440422568,34.2064965850515,39.5397132020199,46.8591450961855,52.1717658480277
"AT1G30230",11001.9469424765,10615.4237518821,11040.8501697509,11328.8266834936,11549.3382105564,12310.91812096,10627.9070974173,10530.6166281782,10251.7519891374
"AT1G30240",420.988083958747,480.918801153142,451.282107008847,1235.97613665214,908.693610344848,1062.68182724227,402.753357732202,497.878416646971,450.483132033932
"AT1G30250",9.37612659150884,11.1641864553408,11.6710889743667,146.621821586166,35.7174367071963,91.2173242268039,13.7929232100069,9.76232189503864,15.0495478407772
"AT1G30260",270.032445835455,255.917504899351,231.476597991607,183.277276982708,127.112054163846,238.305259542525,209.652432792105,314.346765020244,246.812584588747
"AT1G30270",1465.48858625283,1532.06989510215,1525.99488339845,1300.12318359608,1386.67695451468,1511.92714905927,1588.9447537928,1635.18891741897,1485.8920234794
"AT1G30280",68.4457241180145,66.9851187320448,49.6021281410586,124.85764494447,316.204366143121,206.379196063144,69.8841442640351,40.0255197696584,58.1915849843386
"AT1G06313",0,0,0,0,0,0,1.83905642800092,0,2.0066063787703
"AT1G30290",251.280192652437,268.799258501667,246.065459209565,531.504103249853,469.579241415199,478.89095219072,304.363838834153,348.514891652879,341.12308439095
"AT1G30300",224.089425537061,262.787773487253,261.626911175387,201.605004680979,184.890260601958,180.154215347938,247.353089566124,245.03427956547,271.895164323375
